H_sed,Vs_sed0,Vs_sedz,K_sed,H_uc,Vs_uc,VpVs_uc,H_moho,Vs_lc,VpVs_lc,Vs_mantle,VpVs_mantle,misfit
0.7169213891914756,0.8322489882250557,2.940852878131726,2.2415935842561003,24.90990451451948,3.7866036317135365,1.6139267737570075,37.89465892229251,3.9638458636452634,1.9,4.598381327657923,1.762107721354042,43.54186663498174
0.6584942570098276,0.8267722662747347,3.5,2.160335260517325,24.941930638635792,3.8190714862833444,1.629391352966307,37.66190937531681,3.9241904473085336,1.8984088533666228,4.5603759497052305,1.7560233735783166,43.547167708885
0.7263196045850178,0.8239169880078971,2.9619941967297154,2.153885759288647,24.74400094034259,3.794822234733504,1.621824762066088,38.001924462730265,3.986135527127816,1.8977859783194226,4.562435463454591,1.75,43.5474186920613
0.761567847912004,0.8297214516072609,3.5,2.213757024218419,23.043218547424008,3.7825651363760184,1.6171099929932975,38.27246340635164,3.9975055637515227,1.8953913077150828,4.612421824434012,1.7512442583903536,43.547699126192065
0.7525420274138857,0.8291442647541488,3.1071364527316643,2.140367092752191,23.655334753029205,3.8009335655042054,1.6039675443321932,38.347330911205326,4.039476678948997,1.8876676702321127,4.633357732829909,1.75,43.551543928131586
0.5300539616110739,0.8225103832709939,3.370987453711621,2.146501387207511,25.0,3.7903842200478426,1.6268598694891157,37.80877995191588,3.9711088244848893,1.9,4.641484070608245,1.7621019007633403,43.5540530006551
0.8187641742008402,0.8173236884822254,3.497748054079221,2.1942539568331356,23.129707520992174,3.7820544720670592,1.6216798619059427,38.2931651707497,4.032379091863993,1.8701566816514548,4.658584389616186,1.7539571637735878,43.55474192061985
0.8028688305201669,0.8230043154271708,3.412089875680398,2.151868538409304,24.67359276800754,3.808965037439095,1.6148777580804503,38.15253394492245,4.02436236639994,1.8972668102003796,4.636567552619136,1.7796847654977064,43.55505346754516
0.7125110420329096,0.825585825601557,2.848124737846632,2.138647750174511,24.053649073338597,3.7859703143881545,1.5713237868203933,38.182372512129035,3.9917894471348614,1.9,4.604418496764018,1.7551527430559488,43.55892490665486
0.5164884951103331,0.826338667606676,2.3863830456740924,2.21243656660586,25.0,3.7096334633582124,1.6212731596455323,37.74673689334647,4.0246925158926095,1.9,4.584035392885227,1.7699226663316128,43.560678725589064
