H_sed,sed_ratio1,Vs_sed1,Vs_sed2,VpVs_sed,H_uc,Vs_uc,VpVs_uc,H_moho,Vs_lc,VpVs_lc,Vs_mantle,VpVs_mantle,misfit
8.193342638842225,0.1210491314451519,1.1080869630765273,1.87581750614258,1.9150224923565906,31.261445557745724,3.6030473127823965,1.8379838141410034,46.51576293931504,4.079149455509647,1.7937299200050894,4.561046336888739,1.760840614051158,33.690201705245414
8.53894543099002,0.1,1.0,1.9141599079465348,1.8534181613579397,31.232869875273895,3.699346142424174,1.7850843863452073,47.13312183093093,3.9753615807834857,1.7089267675346065,4.48088731922474,1.8256209119990274,33.6989519341632
8.275561233768626,0.1,1.0,1.872604337008192,1.8180936871906836,33.08389887180501,3.7046989411082647,1.8494508670881131,47.71335719037976,4.150216125603645,1.65,4.515829323813803,1.783126500350814,33.70483136582546
8.431222143296816,0.11453621576179177,1.0742024782342674,1.9373573470724599,1.9469990975194766,31.671202257315798,3.649090352116764,1.8236659065945118,47.590407981799636,4.069510805120158,1.7831892277114028,4.5670092924158725,1.8096118228556666,33.72448800276927
8.387948625578952,0.10444652757311901,1.0028995363933395,1.8794056836276927,1.9444357972438064,30.617813753819288,3.721740558216314,1.8061191333885274,47.25393915566746,4.013953945621691,1.724809420638254,4.493834040038406,1.7699649075058284,33.728572265002754
8.696645334451786,0.1,1.0,1.958949803451656,1.8882144591783347,30.094368065845885,3.6594183550922277,1.8496911560512626,48.0,3.978648885079792,1.6839912025388573,4.534614914260663,1.75,33.757437821503885
8.38466814476453,0.1,1.0,1.8988920564083,1.8291831624637314,33.61544551628351,3.6990248991357633,1.85,47.61728475984022,4.130863466336463,1.7054412649968227,4.554602959700408,1.7917902793253238,33.78590598658541
8.200954054543354,0.1,1.0,1.8584497111891582,1.914484574286544,31.313175802972964,3.6205974250604815,1.85,47.49759894637439,4.139114333063203,1.708469913851441,4.627111965377151,1.7595744048350899,33.793857396583185
7.96813054581127,0.12665515355657947,1.1091005751185836,1.8440738367476586,1.8888791017251787,31.183018417089652,3.615198850762314,1.84593431592762,47.661368160260196,3.9663546010713993,1.7947233159464804,4.6043885961934645,1.7505863792768486,33.810222829126765
8.422382340484582,0.10545482970253506,1.059544771032872,1.9090623168173868,1.8357394654099524,31.05913360620222,3.5641316861953922,1.85,46.073956264626915,3.9318921468166437,1.7506900459254777,4.582326524783128,1.7690659238435473,33.812742460666925
8.559815010414848,0.1100851002264934,1.056594829087539,1.9521560417302335,1.9089736329078308,31.891036293266435,3.6822917274172147,1.85,47.92563477980879,4.022716100047155,1.765140888641358,4.625257582797896,1.8381650684206008,33.81597230772671
8.76207560983293,0.10313766708505413,1.0128050893962481,1.9685461594503082,1.8875618345523684,31.317048582139115,3.767608614520521,1.7411007950675188,47.646321429998224,4.0364782524490845,1.6708142199727718,4.551780183580406,1.75,33.839661612667534
8.473096246967344,0.10131211272455952,1.0,1.925872263477035,1.8695469009717594,32.54341202456297,3.754044138373127,1.85,48.0,4.178403209172989,1.8226676557901211,4.691635215721109,1.75,33.84721946234786
8.634301256955185,0.1,1.0,1.9404045899792925,1.9154801874409015,30.332638902428105,3.6544570648786783,1.844002909638723,46.86856977939258,4.155622891531108,1.665878327027325,4.583991534937809,1.7778959021515075,33.860013773375734
8.64034804577587,0.10413892022476513,1.0,1.9615552629926656,1.87557764370278,30.765130265512337,3.7335796021749887,1.8364936542811294,47.00415422800105,4.06254327721892,1.7295365688729392,4.590100989920611,1.770734061233994,33.866610028469275
8.712036902618097,0.10238197057563056,1.0516273898167838,1.9664366291742683,1.8781294968425828,30.022763232456747,3.612684356369055,1.8362747620500355,46.99057055813311,3.992581580556941,1.7003534628303765,4.544346608411148,1.75,33.87516343420202
8.46193156594026,0.10871753411700441,1.0221782887997772,1.8987267051239032,1.9216340771351035,30.255058587370016,3.6728038021133886,1.8213916936875747,47.58549759912048,4.052246536446658,1.65,4.509281656965383,1.7696674035579592,33.87780322879195
8.039433045613082,0.1118610975061765,1.0197156847478361,1.8351630242508905,1.8897184521452894,30.47794119377043,3.531869273198159,1.85,46.766753465707225,3.980780174588555,1.65,4.527775352185797,1.75,33.884082334726855
8.690295553501072,0.1,1.0,1.9603842254225317,1.889888994201048,30.258753126639938,3.703661367244622,1.832354263692117,48.0,3.940429872226301,1.7600354585238573,4.5838128772527735,1.7639639659913064,33.884419211884364
8.689802917040478,0.1,1.0,1.9608202455207704,1.8823229240799457,30.042020108309423,3.693697375638128,1.804334891161515,47.94328011527578,3.9480409614212273,1.777410001314028,4.603458900526743,1.75,33.89001162817962
8.37826690129463,0.1,1.0165568525259296,1.8864666104066155,1.876951386885647,31.499943176918634,3.610454385147385,1.8498672721819929,47.707737516564556,4.0828622583375225,1.6848891944280762,4.490455200557206,1.8113742797125887,33.921499614405484
8.601440891327172,0.10901772701594098,1.07395035197976,1.9558812606660192,1.8327041443691299,31.026454672862847,3.568402800753676,1.8475799012687997,46.95936751195991,4.009010889957168,1.7487154576803428,4.5826230427909005,1.7649319909061045,33.92978127339542
8.278918319972847,0.1065659173634647,1.0291764534694867,1.8722619499801123,1.9576838731438528,31.267331013376968,3.639307591651504,1.797987258080109,47.11094310164451,3.9593357953613655,1.7377527440039027,4.4670297516222535,1.7680060226378513,33.94329571289855
8.56472406380916,0.11287499820364566,1.068193545255436,1.9544173349086056,1.8919272260268039,31.865464333318073,3.698890386475928,1.85,46.59819051578428,4.119021504423278,1.6817114288061417,4.528072390316832,1.7793270219098483,33.9503428256276
